微博id,微博url,评论id,评论者url,评论者名字,评论时间,评论内容 
cfb19bb832ef75d8054c8f220d576422,http://weibo.comhttp://weibo.com/5251236632/E1GYXisWI,4004096606363113,http://weibo.com/3019180304,一只五崽儿,8月2日 18:41 ,"
            回复@梦醒时分tt:抢救了它 "
cfb19bb832ef75d8054c8f220d576422,http://weibo.comhttp://weibo.com/5251236632/E1GYXisWI,4004092466885972,http://weibo.com/5251236632,梦醒时分tt,8月2日 18:24 ,"
            回复@一只五崽儿:你对我的微博做了什么 "
cfb19bb832ef75d8054c8f220d576422,http://weibo.comhttp://weibo.com/5251236632/E1GYXisWI,4004092105932533,http://weibo.com/3019180304,一只五崽儿,8月2日 18:23 ,"
            回复@梦醒时分tt:哈，臭不要脸的 "
cfb19bb832ef75d8054c8f220d576422,http://weibo.comhttp://weibo.com/5251236632/E1GYXisWI,4004057675195709,http://weibo.com/5251236632,梦醒时分tt,8月2日 16:06 ,"
            回复@一只五崽儿:呸 不要脸。 "
cfb19bb832ef75d8054c8f220d576422,http://weibo.comhttp://weibo.com/5251236632/E1GYXisWI,4004049554817454,http://weibo.com/3019180304,一只五崽儿,8月2日 15:34 ,"
            呵呵哒 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004260902075025,http://weibo.com/3967170156,精神病患者徐闯,8月3日 05:34 ,"
            回复@付小七oO:怪不得，我说怎么看怎么不像呢～ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004101505024951,http://weibo.com/3883065751,付小七oO,8月2日 19:00 ,"
            回复@NikiluckyG:我就先截个屏得瑟一下 大胸姐跟我了晚上我带她来 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004084337666767,http://weibo.com/2447085035,NikiluckyG,8月2日 17:52 ,"
            这不是我刚刚给你打电话的截图吗？快接电话，晚上叫上余罪和大胸姐来我家吃饭 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004075546801151,http://weibo.com/2883141780,我想过一万种方式遇见你,8月2日 17:17 ,"
            回复@付小七oO:回来半个月了 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004075009795416,http://weibo.com/3967170156,精神病患者徐闯,8月2日 17:15 ,"
            回复@付小七oO:怪不得，我说怎么看怎么不像呢～ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004073076907620,http://weibo.com/3883065751,付小七oO,8月2日 17:07 ,"
            回复@精神病患者徐闯:是亦菲 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004072015166212,http://weibo.com/3967170156,精神病患者徐闯,8月2日 17:03 ,"
            回复@付小七oO:这这～是你吗 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004071566116363,http://weibo.com/3883065751,付小七oO,8月2日 17:01 ,"
            回复@精神病患者徐闯:是时候让你回忆一下你师父长啥样了  "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004065043994660,http://weibo.com/3967170156,精神病患者徐闯,8月2日 16:36 ,"
            回复@付小七oO:除了性别其他都像～ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004064448321168,http://weibo.com/3883065751,付小七oO,8月2日 16:33 ,"
            回复@精神病患者徐闯:………重新感觉一遍除了亻还有哪里像 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004060820849344,http://weibo.com/3967170156,精神病患者徐闯,8月2日 16:19 ,"
            回复@付小七oO:感觉长的和你像～ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004053618779049,http://weibo.com/3883065751,付小七oO,8月2日 15:50 ,"
            回复@精神病患者徐闯:其实这里面我最喜欢的就是他 "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004051928588485,http://weibo.com/3967170156,精神病患者徐闯,8月2日 15:43 ,"
            看着和你一样～ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004034514415614,http://weibo.com/3883065751,付小七oO,8月2日 14:34 ,"
            回复@我想过一万种方式遇见你:你回去了啊？ "
9f9e92b18040ca6907d02445e8080e07,http://weibo.comhttp://weibo.com/3883065751/E1GTaf2RZ,4004034198696251,http://weibo.com/2883141780,我想过一万种方式遇见你,8月2日 14:33 ,"
            沈阳风和日丽啊 "
aa1a372211d9f2f9e6b5ec5a64a137ac,http://weibo.comhttp://weibo.com/2720446431/E1GSL90KV,4004327821890189,http://weibo.com/2720446431,向林英i,8月3日 10:00 ,"
            回复@-邵北:背影杀手 "
aa1a372211d9f2f9e6b5ec5a64a137ac,http://weibo.comhttp://weibo.com/2720446431/E1GSL90KV,4004083662289808,http://weibo.com/1816271364,-邵北,8月2日 17:50 ,"
            美 "
aa1a372211d9f2f9e6b5ec5a64a137ac,http://weibo.comhttp://weibo.com/2720446431/E1GSL90KV,4004066654610267,http://weibo.com/3235148904,-YIYONGLI,8月2日 16:42 ,"
            回复@向林英i:原来如此 "
aa1a372211d9f2f9e6b5ec5a64a137ac,http://weibo.comhttp://weibo.com/2720446431/E1GSL90KV,4004065803464601,http://weibo.com/2720446431,向林英i,8月2日 16:39 ,"
            回复@-YIYONGLI:在深圳呢 "
aa1a372211d9f2f9e6b5ec5a64a137ac,http://weibo.comhttp://weibo.com/2720446431/E1GSL90KV,4004052276931656,http://weibo.com/3235148904,-YIYONGLI,8月2日 15:45 ,"
            没打到四川吧 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004399023770646,http://weibo.com/emyself,藝茜Elsie,8月3日 14:43 ,"
            回复@Fighting_for_Dream_zhz:那还是不要懂了 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004852142763957,http://weibo.com/5865980745,Aries白羊儿,8月4日 20:43 ,"
            回复@藝茜Elsie: "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004399023770646,http://weibo.com/emyself,藝茜Elsie,8月3日 14:43 ,"
            回复@Fighting_for_Dream_zhz:那还是不要懂了 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004329046175299,http://weibo.com/hizhanghongzhi,Fighting_for_Dream_zhz,8月3日 10:05 ,"
            回复@藝茜Elsie:我不懂黑心的资本家 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004328400125167,http://weibo.com/emyself,藝茜Elsie,8月3日 10:02 ,"
            回复@Fighting_for_Dream_zhz:有的，有的，你懂的 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004317558557133,http://weibo.com/hizhanghongzhi,Fighting_for_Dream_zhz,8月3日 09:19 ,"
            不是说不上班了嘛 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004151778836968,http://weibo.com/emyself,藝茜Elsie,8月2日 22:20 ,"
            回复@Aries白羊儿:挣钱不容易 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004148431446263,http://weibo.com/5865980745,Aries白羊儿,8月2日 22:07 ,"
            回复@藝茜Elsie:賺錢不易啊 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004137089357840,http://weibo.com/emyself,藝茜Elsie,8月2日 21:22 ,"
            回复@刘小雨要奋起啦:就是这么任性 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004114902519709,http://weibo.com/1996056525,刘小雨要奋起啦,8月2日 19:54 ,"
            台风天居然还上班 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004053992088658,http://weibo.com/emyself,藝茜Elsie,8月2日 15:52 ,"
            回复@Aries白羊儿:风雨无阻 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004053023361952,http://weibo.com/5865980745,Aries白羊儿,8月2日 15:48 ,"
            打風還要上班呢 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004016448940915,http://weibo.com/emyself,藝茜Elsie,8月2日 13:22 ,"
            回复@你怎麼不講道理阿: "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004010286982149,http://weibo.com/2436084534,你怎麼不講道理阿,8月2日 12:58 ,"
            回复@藝茜Elsie:坑爆 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004008517250412,http://weibo.com/emyself,藝茜Elsie,8月2日 12:51 ,"
            回复@Ca_TanG云:🙈应急嘛，就酱紫垫垫肚子先 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004007522934227,http://weibo.com/1832915985,Ca_TanG云,8月2日 12:47 ,"
            你们公司真大方 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004004889365223,http://weibo.com/emyself,藝茜Elsie,8月2日 12:36 ,"
            回复@洋包子-:我朋友是调休，周六要补班 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004004524724724,http://weibo.com/emyself,藝茜Elsie,8月2日 12:35 ,"
            回复@maggie老刘:你这么挑，会被瘦死而不是饿死 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004004381981230,http://weibo.com/5655735488,洋包子-,8月2日 12:34 ,"
            深圳的表示下午还要上班 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004004226791356,http://weibo.com/emyself,藝茜Elsie,8月2日 12:34 ,"
            回复@你怎麼不講道理阿:有的放假啦，我们没 "
3f0313932075b0e97b73a494d06340f2,http://weibo.comhttp://weibo.com/1830543541/E1G4rEAAP,4004002766812915,http://weibo.com/1834324903,maggie老刘,8月2日 12:28 ,"
            我选择饿死 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004874716464272,http://weibo.com/1997657655,啦啦啦de小天地,8月4日 22:13 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人！天呀！多少垃圾要收集！很累。真的很累。有时候看到他们半夜4点多就在扫落叶的时候，特别心塞！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004466136658872,http://weibo.com/1632196424,月光卡布奇诺,8月3日 19:09 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004415804943180,http://weibo.com/5811498276,帅气的Mr连No1,8月3日 15:49 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人，警察，以及武警警官兵。每个岗位都有自己的职业，当我们处在安全的环境里，他们却要守在街上保障人民的生命及财产安全。 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004694378309307,http://weibo.com/3631926332,鱼儿水中游010,8月4日 10:16 ,"
            #说说台风天，你认为什么职业最辛苦#台风来了最辛苦的应该是环卫工人吧，他们得时刻坚守在自己的岗位上，大多数的年龄都比较大，风吹雨淋，不容易。 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005177788362719,http://weibo.com/3193393852,手机用户3193393852,8月5日 18:17 ,"
            守岗和环卫工的人最辛苦。 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005137456634820,http://weibo.com/whiteboybbc,奥特曼燃烧小宇宙,8月5日 15:37 ,"
            #说说台风天，你认为什么职业最辛苦# 快递小哥最辛苦！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005120486075598,http://weibo.com/1246378884,小洁jill,8月5日 14:29 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005116174027547,http://weibo.com/3244622204,我是阿拉蕾童鞋,8月5日 14:12 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005091516638382,http://weibo.com/jinlulululululu,孩zhi馋馋,8月5日 12:34 ,"
            交警 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005076744232226,http://weibo.com/2982808352,幸福Scorpion酱,8月5日 11:36 ,"
            #说说台风天，你认为什么职业最辛苦#我觉得是环卫工人最辛苦！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005052476155986,http://weibo.com/1983752841,Sissi天天快乐,8月5日 09:59 ,"
            环卫工人 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005051107739538,http://weibo.com/3247515034,Shirley零零零一,8月5日 09:54 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4005025582311990,http://weibo.com/yangyu1989,天堂雪0627,8月5日 08:12 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人啦！在烈日下也要打扫辛苦了！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004890386542684,http://weibo.com/3927462746,找一条会飞天的裙子,8月4日 23:15 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人！天呀！多少垃圾要收集！很累。 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004889233754530,http://weibo.com/2336899323,兜兜有糖Candy_,8月4日 23:11 ,"
            环卫工人@貓蛋-ViVi @Y心旷神怡Y @mickey-fang  "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004874716464272,http://weibo.com/1997657655,啦啦啦de小天地,8月4日 22:13 ,"
            #说说台风天，你认为什么职业最辛苦#环卫工人！天呀！多少垃圾要收集！很累。真的很累。有时候看到他们半夜4点多就在扫落叶的时候，特别心塞！ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004834388693509,http://weibo.com/baichideshijie,乐泺偲,8月4日 19:33 ,"
            不要把我吹走就好了 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004828356965680,http://weibo.com/3519646500,兔子妞cc,8月4日 19:09 ,"
            环卫工人@森屿鹿语 @小小猴mini @_Wings縼_ "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004828311125233,http://weibo.com/3519646500,兔子妞cc,8月4日 19:08 ,"
            #台风妮妲##说说台风天，你认为什么职业最辛苦#____我认为是【环卫工人】，因为台风天会产生很多垃圾，会把垃圾吹的到处都是。多多关心身边的环卫工人，不要随手扔垃圾了。那些容易被吹起来的垃圾特别不好扫，台风天过后可能又是高温 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004776842509875,http://weibo.com/eaglesky,eagle21g,8月4日 15:44 ,"
            坚守在工作岗位的每一位劳动者都是最辛苦的，也是最有责任心的。 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004768117987563,http://weibo.com/1919980737,SHMILYCHAN,8月4日 15:09 ,"
            环卫工人 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004752788227061,http://weibo.com/2578006214,神算子磊磊,8月4日 14:08 ,"
            拖车工，台风天好多车又要报销了，同意的点赞！#说说台风天，你认为什么职业最辛苦# "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004715572463022,http://weibo.com/5993892314,chenjc618,8月4日 11:40 ,"
            转发微博 "
c912b489c31dba00a36ebbd1354f0485,http://weibo.comhttp://weibo.com/5563998416/E1PAni5IV,4004701144131325,http://weibo.com/5532310860,用户5532310860,8月4日 10:43 ,"
            都很辛苦 "
02cbffac2d5b959dc6eaae3cb31e55ba,http://weibo.comhttp://weibo.com/5362410952/E1OAUFUNV,4004336512033843,http://weibo.com/crossun,Hsiaohwa,8月3日 10:34 ,"
            回复@AstridDudu:11:10 "
02cbffac2d5b959dc6eaae3cb31e55ba,http://weibo.comhttp://weibo.com/5362410952/E1OAUFUNV,4004336390886643,http://weibo.com/3264700652,AstridDudu,8月3日 10:34 ,"
            回复@Hsiaohwa:我不是和你一个航班。。。 "
02cbffac2d5b959dc6eaae3cb31e55ba,http://weibo.comhttp://weibo.com/5362410952/E1OAUFUNV,4004336277508180,http://weibo.com/3264700652,AstridDudu,8月3日 10:33 ,"
            回复@Hsiaohwa:航空公司 "
02cbffac2d5b959dc6eaae3cb31e55ba,http://weibo.comhttp://weibo.com/5362410952/E1OAUFUNV,4004329495589125,http://weibo.com/crossun,Hsiaohwa,8月3日 10:06 ,"
            回复@AstridDudu:谁说取消？ "
02cbffac2d5b959dc6eaae3cb31e55ba,http://weibo.comhttp://weibo.com/5362410952/E1OAUFUNV,4004329348063933,http://weibo.com/3264700652,AstridDudu,8月3日 10:06 ,"
            我们的航班可能都被取消了，觉得延误的好幸运 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004084459496753,http://weibo.com/dengxiaoshi,瞪小事,8月2日 17:53 ,"
            阵风八级渣 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004070341220826,http://weibo.com/3078391292,流年亦瑾,8月2日 16:57 ,"
            回复@悦儿44767:还好啦，窝在家中没事 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004069787784933,http://weibo.com/2144473612,悦儿44767,8月2日 16:54 ,"
            好可怕 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004000934638191,http://weibo.com/3078391292,流年亦瑾,8月2日 12:21 ,"
            回复@-羅振桀:So。。。 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004000673861430,http://weibo.com/3078391292,流年亦瑾,8月2日 12:20 ,"
            回复@M_r微了个博:对啊，昨天晚上7点开始 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004000565589271,http://weibo.com/lovemenotbabymilo,-羅振桀,8月2日 12:19 ,"
            我就在附近。。 "
d6bd6db8c70ef6b5de8eb54381fe9039,http://weibo.comhttp://weibo.com/3078391292/E1G199AFW,4004000221273120,http://weibo.com/1842775130,M_r微了个博,8月2日 12:18 ,"
            广州开始刮台风啦？ "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004323312746065,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月3日 09:42 ,"
            回复@觋瘝-_-Zzz:这是我的趴惯例 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004322218124702,http://weibo.com/1622002337,觋瘝-_-Zzz,8月3日 09:37 ,"
            回复@毛毛猴吼吼吼:反射弧略长 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004322024481459,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月3日 09:37 ,"
            回复@觋瘝-_-Zzz:嗦嘎 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004321303908294,http://weibo.com/1622002337,觋瘝-_-Zzz,8月3日 09:34 ,"
            回复@毛毛猴吼吼吼:台风免费把你刮回大岳阳 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004320971779157,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月3日 09:33 ,"
            回复@觋瘝-_-Zzz:啥，打哪回哪 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004316803666167,http://weibo.com/1622002337,觋瘝-_-Zzz,8月3日 09:16 ,"
            回过神来 已经回了岳阳 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004051995797586,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月2日 15:44 ,"
            回复@你快走我有闪现:那我也认真并且严肃的回一句，多谢！ "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004035251670305,http://weibo.com/2502003055,你快走我有闪现,8月2日 14:37 ,"
            回复@毛毛猴吼吼吼: 有一说一啊，就是女神 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004035013504980,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月2日 14:36 ,"
            回复@你快走我有闪现:确定不加精，哈哈 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004034837004837,http://weibo.com/2502003055,你快走我有闪现,8月2日 14:35 ,"
            说真的，你一直是我的女神 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004013499907826,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月2日 13:11 ,"
            回复@Love傻奇奇:在深圳～ "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004012305115858,http://weibo.com/1781577413,Love傻奇奇,8月2日 13:06 ,"
            你在哪 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004005769905259,http://weibo.com/taopaodehouzi,毛毛猴吼吼吼,8月2日 12:40 ,"
            回复@湾湾是蜗牛:用什么来凑 "
b2e1635a4626f5da0f49f36ffd5089e3,http://weibo.comhttp://weibo.com/1986843297/E1FXIEVXh,4004005694738285,http://weibo.com/2952178823,湾湾是蜗牛,8月2日 12:40 ,"
            肉肉不够 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004182937334121,http://weibo.com/1973035601,雪地里的麋鹿_,8月3日 00:24 ,"
            回复@麻痹了中枢神经的虾:至少你们放假啦呀 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004140558006567,http://weibo.com/2424664015,麻痹了中枢神经的虾,8月2日 21:36 ,"
            回复@雪地里的麋鹿_:腊鸡公司不要入坑 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004127539882562,http://weibo.com/1973035601,雪地里的麋鹿_,8月2日 20:44 ,"
            回复@麻痹了中枢神经的虾:你们单位缺人吗 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004094756242366,http://weibo.com/2424664015,麻痹了中枢神经的虾,8月2日 18:34 ,"
            我就是 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004069947730608,http://weibo.com/1973035601,雪地里的麋鹿_,8月2日 16:55 ,"
            回复@_YANGYILI:别来了，航班都停了 "
94adaea6f44f830ec70409fb07e6815e,http://weibo.comhttp://weibo.com/1973035601/E1GSE45gk,4004046010747700,http://weibo.com/2474310327,_YANGYILI,8月2日 15:20 ,"
            我来的时候会不会刮走 "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004038096279470,http://weibo.com/bobo303,懒惰的卡琳,8月2日 14:48 ,"
            回复@狂拽炫酷屌霸毅:哪哪哪 谁谁谁 "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004033654368837,http://weibo.com/3586234101,狂拽炫酷屌霸毅,8月2日 14:31 ,"
            @pandatv云升 这不是你吗 "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004018357548035,http://weibo.com/3169588671,温特1991,8月2日 13:30 ,"
            论发微博，卡琳，我服 "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004007863871747,http://weibo.com/konmaster,KonMaster,8月2日 12:48 ,"
            妈的熊警官//@深圳交警: 这是交警的工作！ "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004007347316736,http://weibo.com/sztuoliangled,水景灯燕子,8月2日 12:46 ,"
            给大大的赞//@深圳交警: 这是交警的工作！ "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4004002297627749,http://weibo.com/qiao55,喬小沒没,8月2日 12:26 ,"
            回复@懒惰的卡琳: "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4003999810650259,http://weibo.com/bobo303,懒惰的卡琳,8月2日 12:16 ,"
            回复@喬小沒没:差点没看懂 "
0e126b9dce8cfcb8c8d8c0e180975b65,http://weibo.comhttp://weibo.com/1978300040/E1FTr33Pj,4003996551763916,http://weibo.com/qiao55,喬小沒没,8月2日 12:03 ,"
            送出发神经 "
7370259336cb18fdb6500612d87e0aef,http://weibo.comhttp://weibo.com/2414518771/E1FQp8rjw,4003998967192724,http://weibo.com/1773031525,L寶寶_,8月2日 12:13 ,"
            回复@Sanstyle-fu:厉害， "
7370259336cb18fdb6500612d87e0aef,http://weibo.comhttp://weibo.com/2414518771/E1FQp8rjw,4003998430280832,http://weibo.com/2414518771,Sanstyle-fu,8月2日 12:11 ,"
            回复@陳丶tao:大风大浪都过来了 "
7370259336cb18fdb6500612d87e0aef,http://weibo.comhttp://weibo.com/2414518771/E1FQp8rjw,4003998300745071,http://weibo.com/2414518771,Sanstyle-fu,8月2日 12:10 ,"
            回复@迎迎宝贝3:我那时同学和从湛江毕业的都说！没什么！我们可是从湛江市抗台风大学毕业的 "
